# 3D point list
# POINT3D_ID, X, Y, Z, R, G, B, ERROR
7160 9.251771920 -7.328531650 59.409617853 255 255 255 1.0
7161 6.632218294 -8.765707519 56.833104417 255 255 255 1.0
7162 10.533912730 -9.173736570 60.037828641 255 255 255 1.0
7163 14.487983246 6.952403076 60.428829276 255 255 255 1.0
7164 9.690354384 -4.974085794 33.367175745 255 255 255 1.0
7165 -11.987728855 -9.823776811 47.666780460 255 255 255 1.0
7166 -7.456681321 -12.628453655 55.691747879 255 255 255 1.0
7167 -2.888796237 9.032476390 35.639199696 255 255 255 1.0
7168 2.517875873 8.341154905 37.691801011 255 255 255 1.0
7169 2.879769853 -19.753611036 70.869742146 255 255 255 1.0
7170 -1.560676881 -9.298421326 52.778157555 255 255 255 1.0
7171 9.538765330 8.627146438 42.222884839 255 255 255 1.0
7172 -4.311084278 -4.986774832 51.730545057 255 255 255 1.0
7173 -11.026187307 -5.130737011 54.500959834 255 255 255 1.0
7174 -4.276774655 -8.694328356 53.067657927 255 255 255 1.0
7175 13.821460412 8.952094853 43.095613517 255 255 255 1.0
7176 -10.301065133 -9.267657431 49.431033510 255 255 255 1.0
7177 8.724451404 -8.509099883 60.016903201 255 255 255 1.0
7178 11.864616643 -4.458605083 60.735617379 255 255 255 1.0
7179 10.155634899 8.780117662 43.152183088 255 255 255 1.0
7180 5.270670910 -1.015802800 56.443421895 255 255 255 1.0
7181 -1.776539585 7.850553078 50.448903015 255 255 255 1.0
7182 4.033626524 -4.520992766 56.293146315 255 255 255 1.0
7183 -4.946927511 -8.949042755 51.723103181 255 255 255 1.0
7184 7.376913332 7.770861947 45.347147390 255 255 255 1.0
7185 -6.487701785 -17.289738472 86.196167527 255 255 255 1.0
7186 -0.760278215 8.306014728 33.214790705 255 255 255 1.0
7187 -0.254793327 1.269631842 45.811301237 255 255 255 1.0
7188 -1.172943362 3.363573899 51.522412328 255 255 255 1.0
7189 -1.422183072 -14.124397244 58.909963044 255 255 255 1.0
7190 9.568142340 4.905087654 58.023630912 255 255 255 1.0
7191 -6.868825948 7.811359736 38.537679801 255 255 255 1.0
7192 -1.279731109 8.120565443 34.373561802 255 255 255 1.0
7193 -12.060981941 -5.130295089 47.567521061 255 255 255 1.0
7194 -2.720428324 -15.451900660 56.846390372 255 255 255 1.0
7195 14.368151528 -9.282460257 61.810846956 255 255 255 1.0
7196 -2.547268305 6.751146922 43.695756326 255 255 255 1.0
7197 7.895842561 8.709444937 39.857003710 255 255 255 1.0
7198 -4.464601913 -10.824484546 54.956489791 255 255 255 1.0
7199 4.445980082 -20.024061493 72.545156761 255 255 255 1.0
7200 10.400322590 7.689088404 54.002882136 255 255 255 1.0
7201 4.102905322 8.173379389 40.009464477 255 255 255 1.0
7202 0.297379278 -8.260762704 54.096106316 255 255 255 1.0
7203 11.067852545 -4.254225690 60.513571490 255 255 255 1.0
7204 6.527550308 -4.663004595 58.798067434 255 255 255 1.0
7205 -5.157543680 -9.616861415 51.173542103 255 255 255 1.0
7206 13.520450326 1.997884200 59.923755548 255 255 255 1.0
7207 12.709629222 2.537585438 64.901318391 255 255 255 1.0
7208 0.332208118 -15.383775013 58.184760261 255 255 255 1.0
7209 5.992967898 4.096487904 50.416655830 255 255 255 1.0
7210 3.549500023 8.379912178 39.012537119 255 255 255 1.0
7211 -0.902299186 7.860392700 37.310185142 255 255 255 1.0
7212 -3.647761395 -13.827877836 57.515348079 255 255 255 1.0
7213 7.949804125 -2.285140455 57.824068134 255 255 255 1.0
7214 10.087422974 2.686081541 58.108004395 255 255 255 1.0
7215 6.063103545 6.134405719 55.399661595 255 255 255 1.0
7216 13.228564919 8.331763173 47.345160951 255 255 255 1.0
7217 -0.546014424 3.070757127 46.708845226 255 255 255 1.0
7218 0.152884676 8.008289498 37.434257080 255 255 255 1.0
7219 6.026701023 5.597891426 55.515708854 255 255 255 1.0
7220 5.190591981 8.562270728 37.096026050 255 255 255 1.0
7221 -11.314595875 -13.894284803 53.534405210 255 255 255 1.0
7222 -19.185879134 -6.190797847 54.088809449 255 255 255 1.0
7223 -8.828670236 -9.179301350 49.877240436 255 255 255 1.0
7224 -5.819101466 -8.988581966 52.338922167 255 255 255 1.0
7225 8.610645005 3.384686205 57.849394678 255 255 255 1.0
7226 13.417045388 -8.820100138 62.781076350 255 255 255 1.0
7227 -1.435155627 2.130555459 47.188751324 255 255 255 1.0
7228 4.161805986 -15.190181241 60.418845343 255 255 255 1.0
7229 11.610760695 8.993225284 42.156423017 255 255 255 1.0
7230 -9.524136775 -4.351210688 48.759732861 255 255 255 1.0
7231 -0.867967879 7.829729245 37.646461048 255 255 255 1.0
7232 5.153671037 -1.472747872 38.404477081 255 255 255 1.0
7233 10.544686784 -14.386696714 64.904090988 255 255 255 1.0
7234 8.497435082 -8.275930432 59.121375641 255 255 255 1.0
7235 0.167241889 1.778462508 46.049835643 255 255 255 1.0
7236 10.065259832 -7.774721076 48.254482210 255 255 255 1.0
7237 -0.493243355 3.177021871 47.112840525 255 255 255 1.0
7238 0.246355329 7.979780142 37.597080976 255 255 255 1.0
7239 3.963240002 -20.959268212 73.522068302 255 255 255 1.0
7240 13.198711242 -0.357180873 60.870858672 255 255 255 1.0
7241 7.159992646 8.137531166 40.890902150 255 255 255 1.0
7242 10.375748775 -3.559106505 59.906222083 255 255 255 1.0
7243 13.788504014 8.653015757 46.429378047 255 255 255 1.0
7244 11.519467108 9.144212196 41.968331969 255 255 255 1.0
7245 8.827845420 3.038848411 57.941713051 255 255 255 1.0
7246 12.548662162 -0.219917142 60.586910710 255 255 255 1.0
7247 13.089014606 -9.354018016 61.587257066 255 255 255 1.0
7248 10.478534313 6.771616041 58.078852162 255 255 255 1.0
7249 -5.638341790 -8.680220175 52.395534349 255 255 255 1.0
7250 -1.655761369 6.482860497 44.075246392 255 255 255 1.0
7251 14.442654950 1.571513997 61.442543726 255 255 255 1.0
7252 4.742581136 -4.279859297 55.193140588 255 255 255 1.0
7253 13.203190774 9.280972546 41.614379833 255 255 255 1.0
7254 -13.147106541 -9.947762313 47.353970833 255 255 255 1.0
7255 -9.422897621 5.598375500 46.492826923 255 255 255 1.0
7256 1.149556323 4.959676479 52.880004769 255 255 255 1.0
7257 10.175448515 8.417543957 44.244193174 255 255 255 1.0
7258 -0.915193990 7.927501805 35.921905544 255 255 255 1.0
7259 6.313077573 -17.202930741 66.880129477 255 255 255 1.0
7260 3.746382361 7.880982387 40.547888133 255 255 255 1.0
7261 -9.235984880 -0.036590304 47.683138165 255 255 255 1.0
7262 -4.553809372 -9.150716850 51.580908364 255 255 255 1.0
7263 12.953357453 -0.120872073 60.792917228 255 255 255 1.0
7264 -1.806452051 6.798492420 44.079278227 255 255 255 1.0
7265 5.628060827 -10.809016857 60.420457065 255 255 255 1.0
7266 5.645868774 8.319839152 41.125936937 255 255 255 1.0
7267 -1.830498379 6.525718384 44.063918745 255 255 255 1.0
7268 -0.725948767 7.629067617 38.221818677 255 255 255 1.0
7269 -1.719310009 -15.367420773 57.710071016 255 255 255 1.0
7270 -8.546731308 -15.390101824 53.708781045 255 255 255 1.0
7271 -1.284317618 -3.507242491 52.065278402 255 255 255 1.0
7272 12.270736551 2.471378397 59.932747485 255 255 255 1.0
7273 8.045200659 8.669323945 41.577675427 255 255 255 1.0
7274 -7.450040109 -8.583274847 50.475792902 255 255 255 1.0
7275 14.289873730 5.144196396 60.440693402 255 255 255 1.0
7276 9.212481211 -2.666425007 58.026598928 255 255 255 1.0
7277 -3.144906295 -15.416868659 56.655636100 255 255 255 1.0
7278 5.785904361 -15.220168439 61.315804059 255 255 255 1.0
7279 5.011796039 -15.391580769 60.989271040 255 255 255 1.0
7280 11.049079644 8.382157749 45.175883107 255 255 255 1.0
7281 -13.134970451 -9.487670918 48.871133216 255 255 255 1.0
7282 -3.751662239 -9.289704581 51.362984114 255 255 255 1.0
7283 -1.382079898 8.249268418 34.049198537 255 255 255 1.0
7284 11.830996224 4.585981972 59.237603553 255 255 255 1.0
7285 8.550943936 -14.538604961 71.031005292 255 255 255 1.0
7286 1.879831710 -10.728655876 58.566253825 255 255 255 1.0
7287 -9.036190979 -14.185949854 55.214408245 255 255 255 1.0
7288 3.768732025 -3.440994796 55.332001991 255 255 255 1.0
7289 -12.360513302 9.963797631 60.008239820 255 255 255 1.0
7290 13.157323604 4.378877151 59.528636015 255 255 255 1.0
7291 4.269773711 -1.333834022 49.762893831 255 255 255 1.0
7292 0.891489830 7.671534309 46.780126434 255 255 255 1.0
7293 -1.769484360 -8.704365273 53.083309242 255 255 255 1.0
7294 0.336492072 -9.398051617 53.668447838 255 255 255 1.0
7295 -1.556072313 7.839886183 36.489562982 255 255 255 1.0
7296 -8.530097425 -17.900865777 82.187230968 255 255 255 1.0
7297 -14.930114770 -18.209456365 79.809565931 255 255 255 1.0
7298 -8.540954045 -19.312015594 82.305639385 255 255 255 1.0
7299 -14.981690046 9.720107610 49.511747480 255 255 255 1.0
7300 7.519697340 -17.676499269 91.675792761 255 255 255 1.0
7301 -9.139871111 -3.945882469 71.092724809 255 255 255 1.0
7302 -7.804787473 -18.018171955 83.228553519 255 255 255 1.0
7303 11.017152835 -12.398010312 86.180352525 255 255 255 1.0
7304 -4.649182917 6.266204043 71.703862056 255 255 255 1.0
7305 7.499878023 -16.348007116 90.068438337 255 255 255 1.0
7306 -24.451366538 9.025633963 62.270938632 255 255 255 1.0
7307 5.294953630 -21.833520634 91.627234118 255 255 255 1.0
7308 -10.572816627 -18.057018108 82.846897771 255 255 255 1.0
7309 -6.140358433 -17.350735261 82.925581152 255 255 255 1.0
7310 -10.514657534 -18.048200244 81.735282891 255 255 255 1.0
7311 8.784420163 -12.629181351 82.298918926 255 255 255 1.0
7312 -18.054706426 -19.731360917 78.247965660 255 255 255 1.0
7313 -9.657925991 -19.485619724 82.435781130 255 255 255 1.0
7314 -3.991004794 4.151145703 62.595224813 255 255 255 1.0
7315 2.713183803 -11.987296719 79.098790318 255 255 255 1.0
7316 -4.578394135 -17.868078183 81.412417737 255 255 255 1.0
7317 9.129131593 9.558232821 76.170369540 255 255 255 1.0
7318 -18.758765923 3.659488239 64.631556908 255 255 255 1.0
7319 0.533807850 -21.813750865 88.569250009 255 255 255 1.0
7320 0.490681695 -12.339468945 55.671841883 255 255 255 1.0
7321 -18.105735656 2.601775518 64.837575801 255 255 255 1.0
7322 -6.449517111 -19.437944330 84.071276522 255 255 255 1.0
7323 -6.069469216 -4.117419271 47.441626219 255 255 255 1.0
7324 2.364530594 -12.555668882 79.057031907 255 255 255 1.0
7325 1.945459267 -26.539020959 96.341928658 255 255 255 1.0
7326 6.805224475 -16.366372603 58.094722110 255 255 255 1.0
7327 -6.612262817 2.011652468 44.850814679 255 255 255 1.0
7328 -23.617723558 -11.783794265 67.221579501 255 255 255 1.0
7329 -12.526509121 -21.254682729 84.211841846 255 255 255 1.0
7330 -18.522649354 6.381663670 63.828450569 255 255 255 1.0
7331 -12.839012806 -18.186595090 80.399792478 255 255 255 1.0
7332 -24.874735034 -21.775216289 74.854427395 255 255 255 1.0
7333 12.429513027 -6.251935926 50.369471717 255 255 255 1.0
7334 0.471085186 11.191914480 60.953707171 255 255 255 1.0
7335 -21.626414277 -18.110929210 76.976330415 255 255 255 1.0
7336 -18.941249644 3.359999073 64.888996705 255 255 255 1.0
7337 10.316585179 -11.786567580 57.140177395 255 255 255 1.0
7338 -42.463586939 -11.646886237 86.145746896 255 255 255 1.0
7339 10.065713690 -12.707432048 57.048891663 255 255 255 1.0
7340 -23.402586305 -21.426839980 75.840474788 255 255 255 1.0
7341 2.157591300 -17.733335587 88.002396396 255 255 255 1.0
7342 6.150041124 -12.916956253 80.736247310 255 255 255 1.0
7343 10.357516677 -5.826953207 33.288547690 255 255 255 1.0
7344 6.313853461 -12.922483914 55.673834979 255 255 255 1.0
7345 11.813848105 1.280162123 81.664111798 255 255 255 1.0
7346 5.005620609 -5.796836267 78.792315635 255 255 255 1.0
7347 11.457878829 7.041003926 80.931784425 255 255 255 1.0
7348 2.402031389 10.499775346 61.347754712 255 255 255 1.0
7349 9.073145336 -23.796999844 92.411690380 255 255 255 1.0
7350 -19.868439062 6.208714594 62.686037752 255 255 255 1.0
7351 0.691690962 -6.568854211 76.744378413 255 255 255 1.0
7352 -8.424054920 -22.781156130 81.844134382 255 255 255 1.0
7353 -5.114451891 10.452172521 50.253781665 255 255 255 1.0
7354 4.342598938 -12.458063158 79.799762272 255 255 255 1.0
7355 -8.554926813 -3.869531628 71.295466272 255 255 255 1.0
7356 -7.406982334 -20.668289781 80.378315173 255 255 255 1.0
7357 -9.453687004 -13.407708139 73.288821507 255 255 255 1.0
7358 -21.477972609 5.496707986 63.343519143 255 255 255 1.0
7359 -14.454944736 -7.061172980 69.195595222 255 255 255 1.0
7360 -0.647424747 -13.768719312 54.905370676 255 255 255 1.0
7361 9.541012969 -12.974606837 55.302548311 255 255 255 1.0
7362 8.470779522 -17.025125169 90.597967507 255 255 255 1.0
7363 -4.951908520 -22.684197778 82.531514404 255 255 255 1.0
7364 -14.582088315 -22.773669242 80.353918163 255 255 255 1.0
7365 -1.705198939 -5.601478107 76.016294708 255 255 255 1.0
7366 8.905374611 -6.715896211 54.210603494 255 255 255 1.0
7367 1.445766786 -5.950210559 77.421345119 255 255 255 1.0
7368 -22.197254829 -7.596607399 65.971486006 255 255 255 1.0
7369 -19.693233239 -19.555242376 76.889128830 255 255 255 1.0
7370 -9.516123074 -12.643941775 73.248038614 255 255 255 1.0
7371 -6.774130537 -7.030592261 73.150071055 255 255 255 1.0
7372 4.368506597 10.593100031 57.965417758 255 255 255 1.0
7373 -18.687029204 -13.639691386 69.772601507 255 255 255 1.0
7374 -10.250510958 -5.778328845 70.109133718 255 255 255 1.0
7375 -15.189938594 -6.312728716 68.803096085 255 255 255 1.0
7376 -4.878197678 4.356752294 63.449718173 255 255 255 1.0
7377 -14.731312591 10.217261350 47.794022948 255 255 255 1.0
7378 11.021553061 -7.503503290 47.328395183 255 255 255 1.0
7379 -23.607268438 -20.160567533 75.040903153 255 255 255 1.0
7380 6.827046140 10.997538930 49.754389832 255 255 255 1.0
7381 -22.382820430 -7.022584580 65.906762200 255 255 255 1.0
7382 1.822816294 -21.045440617 89.525030472 255 255 255 1.0
7383 -17.089738963 -4.964744090 67.252407425 255 255 255 1.0
7384 10.514691166 3.307042455 79.129758789 255 255 255 1.0
7385 -20.559610188 -22.052898106 77.174166683 255 255 255 1.0
7386 -21.688848962 8.556517408 62.442869322 255 255 255 1.0
7387 -3.429387910 8.312987695 69.627103016 255 255 255 1.0
7388 14.312300957 10.945377258 63.149463747 255 255 255 1.0
7389 -2.282033264 -22.289365146 85.699719028 255 255 255 1.0
7390 -7.505446563 10.238763019 43.986194333 255 255 255 1.0
7391 9.548963572 3.169903331 78.379477885 255 255 255 1.0
7392 -18.202242547 -7.358190629 67.071916653 255 255 255 1.0
7393 -1.725781057 7.475047128 40.252594637 255 255 255 1.0
7394 8.625116988 -5.456488639 80.998729280 255 255 255 1.0
7395 -13.913797891 -22.670843433 80.341730957 255 255 255 1.0
7396 -5.610349986 -20.432677219 83.122450770 255 255 255 1.0
7397 -12.739776999 -6.026721146 71.098317019 255 255 255 1.0
7398 -22.715722293 -19.896652837 76.258138533 255 255 255 1.0
7399 10.281449137 11.084280582 51.024031781 255 255 255 1.0
7400 -24.141537811 -6.415078269 65.377946877 255 255 255 1.0
7401 -1.711664830 10.219765046 49.969779233 255 255 255 1.0
7402 7.684482570 4.537101395 80.156445194 255 255 255 1.0
7403 -6.947098604 -6.629129566 73.113762054 255 255 255 1.0
7404 -15.460987832 -7.210153840 67.811184122 255 255 255 1.0
7405 -18.450430718 -6.689493541 68.275565740 255 255 255 1.0
7406 5.306660029 10.626603626 51.261554994 255 255 255 1.0
7407 11.062781461 -5.269332230 33.691575615 255 255 255 1.0
7408 -14.536299631 -7.007570353 68.895758026 255 255 255 1.0
7409 -18.654534465 7.500168530 63.824730022 255 255 255 1.0
7410 11.425501829 -3.880162418 53.959424025 255 255 255 1.0
7411 -11.107836894 -12.372972404 72.177353506 255 255 255 1.0
7412 11.988688063 -13.460020703 83.705719495 255 255 255 1.0
7413 -9.048176327 8.854476423 56.920866568 255 255 255 1.0
7414 -12.534756741 -21.823448604 80.964599017 255 255 255 1.0
7415 -26.702536034 -14.557336229 66.166565114 255 255 255 1.0
7416 -10.418350755 -4.448380637 45.759396569 255 255 255 1.0
7417 10.105989520 10.868524206 53.991960703 255 255 255 1.0
7418 12.848563039 -13.555174805 84.777729335 255 255 255 1.0
7419 -2.832170458 0.796679924 66.494008803 255 255 255 1.0
7420 -17.561793363 -22.579067080 80.549867385 255 255 255 1.0
7421 3.053895044 10.910610249 47.205730293 255 255 255 1.0
7422 -6.077720790 -8.166944854 46.508883348 255 255 255 1.0
7423 6.428686841 10.700164184 49.929776995 255 255 255 1.0
7424 -7.070137226 -22.403789772 79.997052927 255 255 255 1.0
7425 -3.309655828 2.812547771 64.483107172 255 255 255 1.0
7426 6.593184638 -19.390549529 90.872123714 255 255 255 1.0
7427 14.459444354 11.488272040 52.070227797 255 255 255 1.0
7428 -9.900782666 6.481927973 67.973198841 255 255 255 1.0
7429 -8.351711514 3.710859560 59.427377927 255 255 255 1.0
7430 -2.958852569 -13.011675334 76.755708103 255 255 255 1.0
7431 -4.351172905 2.156632006 60.452924954 255 255 255 1.0
7432 -14.802853858 10.233865205 48.535837587 255 255 255 1.0
7433 3.935963097 -6.528640034 79.607974192 255 255 255 1.0
7434 11.146115081 8.055970620 38.290783799 255 255 255 1.0
7435 -14.158611741 -6.319885864 69.388253313 255 255 255 1.0
7436 -6.075378592 9.769942298 47.460702632 255 255 255 1.0
7437 7.509069956 10.906934644 49.617620522 255 255 255 1.0
7438 -16.303930156 -22.624807419 81.455644141 255 255 255 1.0
7439 3.235253286 -1.720345516 27.299216481 255 255 255 1.0
7440 -17.875569318 -7.223402120 68.101693912 255 255 255 1.0
7441 -9.066873956 -22.803054293 79.738029610 255 255 255 1.0
7442 7.274976098 -11.424857229 81.214310516 255 255 255 1.0
7443 -44.826567895 -12.547499957 88.527018214 255 255 255 1.0
7444 2.250168207 10.772157092 46.781969618 255 255 255 1.0
7445 -17.514132225 6.647357579 64.170640228 255 255 255 1.0
7446 -7.513415188 -6.824617749 73.410803051 255 255 255 1.0
7447 -15.414478263 -13.989674251 69.075646350 255 255 255 1.0
7448 -12.532265505 -6.129206814 70.140447501 255 255 255 1.0
7449 13.092252794 -13.401854546 83.875891973 255 255 255 1.0
7450 7.052414577 -7.595259158 54.097919021 255 255 255 1.0
7451 -1.733173500 -6.545196822 74.773858756 255 255 255 1.0
7452 4.022706899 -6.940396946 79.781981446 255 255 255 1.0
7453 7.463216546 4.666545343 76.998610775 255 255 255 1.0
7454 -18.716686264 -7.268771540 68.110861939 255 255 255 1.0
7455 11.919932654 -0.287251382 81.913355965 255 255 255 1.0
7456 1.279308430 -12.948328359 55.424204377 255 255 255 1.0
7457 -4.378855184 -2.796599655 46.128250740 255 255 255 1.0
7458 1.808991227 -8.381737774 49.720554023 255 255 255 1.0
7459 -0.213714244 10.621109362 42.893895211 255 255 255 1.0
7460 9.064589488 10.507657003 57.172960425 255 255 255 1.0
7461 -25.220787533 -23.295111544 73.308365165 255 255 255 1.0
7462 3.648486597 -17.025155942 88.544986303 255 255 255 1.0
7463 6.191034744 10.085237549 58.123789780 255 255 255 1.0
7464 12.094015125 -12.679222820 86.019859524 255 255 255 1.0
7465 7.191733450 -6.100685311 80.464013160 255 255 255 1.0
7466 -20.345080089 -7.344118997 66.978010976 255 255 255 1.0
7467 -16.092086250 -14.254185344 69.057067278 255 255 255 1.0
7468 -4.892252551 -12.670227539 77.937216162 255 255 255 1.0
7469 -30.411137682 -33.974680095 157.702960654 255 255 255 1.0
7470 -22.480823968 -7.008937304 65.764500437 255 255 255 1.0
7471 -1.199141328 -4.206825070 74.966252196 255 255 255 1.0
7472 11.462170563 8.692967156 78.647247414 255 255 255 1.0
7473 1.062474745 -22.594181593 85.683050637 255 255 255 1.0
7474 -260.843087249 -506.157733248 2508.126916126 255 255 255 1.0
7475 6.491137745 -5.302185989 79.443524173 255 255 255 1.0
7476 7.791226194 -20.127720233 91.088014953 255 255 255 1.0
7477 2.416199772 6.360922514 70.084112302 255 255 255 1.0
7478 -21.686485636 -14.348534937 66.018196053 255 255 255 1.0
7479 11.475695975 4.254927588 82.655537446 255 255 255 1.0
7480 3.011713620 -20.455140868 88.464854484 255 255 255 1.0
7481 -13.180297806 -13.474802164 71.776213734 255 255 255 1.0
7482 12.623294494 -13.646262894 84.920087896 255 255 255 1.0
7483 -9.119989622 -14.820655460 50.989015058 255 255 255 1.0
7484 10.486569983 10.798736332 53.806464121 255 255 255 1.0
7485 -14.195660231 -6.681194753 69.306252621 255 255 255 1.0
7486 -0.729356205 10.898421142 71.031203480 255 255 255 1.0
7487 -2.833785153 10.127618131 48.214287170 255 255 255 1.0
7488 5.039813927 2.367377594 65.122896752 255 255 255 1.0
7489 -6.877748581 9.823338012 47.951520649 255 255 255 1.0
7490 9.009238582 10.626348443 56.346511032 255 255 255 1.0
7491 6.336161584 2.370248155 66.160738878 255 255 255 1.0
7492 3.945371257 3.861452930 67.641080994 255 255 255 1.0
7493 -22.089185981 6.284342637 63.363618607 255 255 255 1.0
7494 5.946613436 -20.495105243 89.282378225 255 255 255 1.0
7495 -15.655743590 -7.065569281 68.364642846 255 255 255 1.0
7496 -25.020725402 -14.075404109 66.839025020 255 255 255 1.0
7497 12.366267725 1.479781010 81.646900258 255 255 255 1.0
7498 -11.015288627 10.130233929 51.246358405 255 255 255 1.0
7499 8.759479544 7.344732866 76.754334533 255 255 255 1.0
7500 3.086597535 -0.914789543 72.095766257 255 255 255 1.0
7501 -8.241237782 -5.749432929 71.595321953 255 255 255 1.0
7502 6.821670983 -13.194411103 80.410395863 255 255 255 1.0
7503 5.485117480 5.270359383 77.030721255 255 255 255 1.0
7504 -20.113635941 -12.606777409 67.427609315 255 255 255 1.0
7505 -21.549866688 4.330690805 64.035752972 255 255 255 1.0
7506 -18.708739615 7.197660248 64.016782004 255 255 255 1.0
7507 12.630952490 10.706691993 61.177600345 255 255 255 1.0
7508 -20.045892193 -6.361879126 66.301959437 255 255 255 1.0
7509 0.970468039 2.442945955 63.775579090 255 255 255 1.0
7510 8.063166115 4.898640022 76.920009503 255 255 255 1.0
7511 -19.557648522 -26.554442619 81.808812752 255 255 255 1.0
7512 -17.173093125 -7.201954597 68.356938833 255 255 255 1.0
7513 -4.052483435 -21.472943502 87.484088987 255 255 255 1.0
7514 -20.390931467 -20.794955250 77.122996784 255 255 255 1.0
7515 6.192816807 -17.909885922 93.414121831 255 255 255 1.0
7516 2.990890831 -22.497794749 86.778466170 255 255 255 1.0
7517 3.486697181 1.655662852 65.520259145 255 255 255 1.0
7518 -0.957783281 10.564043329 44.994998925 255 255 255 1.0
7519 -4.654236685 10.104980562 45.245444670 255 255 255 1.0
7520 4.042002515 10.618744073 55.693365197 255 255 255 1.0
7521 9.077361081 3.308528590 79.004937804 255 255 255 1.0
7522 5.535927279 -2.742717686 78.208010287 255 255 255 1.0
7523 2.534319524 4.928925733 65.987004788 255 255 255 1.0
7524 12.285126539 5.646838627 81.605722761 255 255 255 1.0
7525 -11.328917515 -17.113803095 79.801314907 255 255 255 1.0
7526 13.530773546 10.903005665 54.517932530 255 255 255 1.0
7527 -1.302220905 -1.593945107 74.601571468 255 255 255 1.0
7528 5.195153948 -3.708521634 79.280103482 255 255 255 1.0
7529 7.280503038 -10.583391317 80.448694286 255 255 255 1.0
7530 -22.400952858 -20.933842097 74.710603979 255 255 255 1.0
7531 7.269168849 9.272906023 64.970868429 255 255 255 1.0
7532 12.293886848 10.939449264 56.171968601 255 255 255 1.0
7533 -20.272097515 -0.254581864 65.626691527 255 255 255 1.0
7534 -6.634824441 5.627398750 71.097658720 255 255 255 1.0
7535 -40.920626486 -11.177746174 85.662893934 255 255 255 1.0
7536 -16.871148364 -12.468142338 69.798708371 255 255 255 1.0
7537 9.757254564 -6.768259275 53.175352944 255 255 255 1.0
7538 10.572305127 11.463070705 49.412692767 255 255 255 1.0
7539 7.883873629 10.722793200 51.566299216 255 255 255 1.0
7540 13.301833135 -13.594155990 85.229997669 255 255 255 1.0
7541 -11.964935857 -22.225739915 82.503601310 255 255 255 1.0
7542 5.039160540 -19.141707254 89.663124038 255 255 255 1.0
7543 -4.088380196 10.016360030 47.436887929 255 255 255 1.0
7544 -10.682449265 10.806818764 67.587110556 255 255 255 1.0
7545 9.207630598 10.839179040 53.580542565 255 255 255 1.0
7546 -9.392973990 -22.690196133 79.838274552 255 255 255 1.0
7547 -23.782873439 -7.157584685 65.339316342 255 255 255 1.0
7548 11.358688405 3.637739933 81.055293359 255 255 255 1.0
7549 13.434471827 6.662351679 81.063306629 255 255 255 1.0
7550 10.839584842 10.582999644 62.507777965 255 255 255 1.0
7551 7.103373536 4.838379318 76.944635771 255 255 255 1.0
7552 7.066032648 6.658577435 76.693227183 255 255 255 1.0
7553 6.517853655 1.355467111 68.291025445 255 255 255 1.0
7554 10.300518694 -0.384731906 81.402813691 255 255 255 1.0
7555 2.742508314 10.700014555 44.267005467 255 255 255 1.0
7556 8.189432782 8.612404951 34.384787002 255 255 255 1.0
7557 2.230865378 10.129579153 49.580252695 255 255 255 1.0
7558 2.595419159 4.539577905 66.313540802 255 255 255 1.0
7559 -21.600741010 -23.011874500 74.795216046 255 255 255 1.0
7560 -8.845254590 -16.267333080 80.372891707 255 255 255 1.0
7561 -4.005540097 10.568415608 45.388789921 255 255 255 1.0
7562 5.978637650 7.067980124 77.667559594 255 255 255 1.0
7563 4.284285844 -19.428923764 89.832894130 255 255 255 1.0
7564 -11.533536990 -20.252867356 79.435470692 255 255 255 1.0
7565 6.463077356 -11.229820280 81.054171959 255 255 255 1.0
7566 7.229453984 -13.467650873 80.709378388 255 255 255 1.0
7567 9.891644270 -11.862550396 83.811864028 255 255 255 1.0
7568 -5.581719441 9.819018982 49.855383518 255 255 255 1.0
7569 -1.345699032 -4.819470384 74.315535743 255 255 255 1.0
7570 -22.105671864 5.702758064 62.741112648 255 255 255 1.0
7571 -14.949685133 2.079484279 66.271764072 255 255 255 1.0
7572 -3.226616440 10.510732823 43.870320307 255 255 255 1.0
7573 -8.788458097 9.850098702 50.813165489 255 255 255 1.0
7574 -5.560111537 -6.554217989 74.587351095 255 255 255 1.0
7575 7.168195615 -5.979938229 80.100926258 255 255 255 1.0
7576 1.946852235 -13.577999441 78.069274044 255 255 255 1.0
7577 -2.509630950 10.514305933 44.846226468 255 255 255 1.0
7578 8.595990182 -6.137491360 81.076140280 255 255 255 1.0
7579 1.277499317 -13.352605936 76.437095120 255 255 255 1.0
7580 8.175448463 -13.777341814 81.527330141 255 255 255 1.0
7581 -30.391123301 -32.664321252 152.575278045 255 255 255 1.0
7582 11.021991201 11.267322338 58.576843127 255 255 255 1.0
7583 2.410519257 4.142185705 65.302594386 255 255 255 1.0
7584 -14.461926662 10.784848855 63.899868496 255 255 255 1.0
7585 -11.743353580 -12.526626955 72.636953205 255 255 255 1.0
7586 -8.096457269 10.055934861 44.262493753 255 255 255 1.0
7587 4.228079712 1.602042549 67.380986517 255 255 255 1.0
7588 -18.197498794 7.267136393 63.557384804 255 255 255 1.0
7589 -18.765732459 -13.794972973 66.990572190 255 255 255 1.0
7590 13.823810623 0.848370940 82.373873064 255 255 255 1.0
7591 -5.155232716 -13.687405074 74.011823116 255 255 255 1.0
7592 7.560654689 5.423364063 77.291058201 255 255 255 1.0
7593 8.838048567 8.542311318 40.746105822 255 255 255 1.0
7594 2.699115309 10.728437579 45.531327809 255 255 255 1.0
