# 3D point list
# POINT3D_ID, X, Y, Z, R, G, B, ERROR
17971 -8.416805251 3.197941513 42.820849539 255 255 255 1.0
17972 -8.512849494 2.431828521 42.805302108 255 255 255 1.0
17973 20.690291378 3.157800179 37.661229681 255 255 255 1.0
17974 50.101172162 -9.065903592 23.401888082 255 255 255 1.0
17975 -1.703382233 -6.766100851 40.776655688 255 255 255 1.0
17976 20.528182447 3.122879876 38.230006876 255 255 255 1.0
17977 47.520397047 -8.115642791 28.451328428 255 255 255 1.0
17978 192.164865903 -51.539677904 -39.838210656 255 255 255 1.0
17979 46.786435568 -7.495236748 24.634306578 255 255 255 1.0
17980 8.378604277 3.439653842 40.881508353 255 255 255 1.0
17981 76.967441624 -21.524735047 -45.687597886 255 255 255 1.0
17982 49.717028495 -5.854414241 23.799204001 255 255 255 1.0
17983 0.077630887 -7.945403915 40.608584987 255 255 255 1.0
17984 7.792763008 3.830136158 41.313895830 255 255 255 1.0
17985 10.299686196 1.903532953 29.198676900 255 255 255 1.0
17986 53.302835264 -3.876837223 19.759677692 255 255 255 1.0
17987 -3.035550560 -4.675301429 46.652821723 255 255 255 1.0
17988 22.201593418 3.137245987 38.057965137 255 255 255 1.0
17989 47.827371336 -8.521876612 27.673141174 255 255 255 1.0
17990 51.279830237 -9.282978881 20.271955151 255 255 255 1.0
17991 19.705691550 3.719776966 41.614312942 255 255 255 1.0
17992 -2.152226742 -5.350488404 43.817008970 255 255 255 1.0
17993 50.654600360 -9.801878536 26.804874999 255 255 255 1.0
17994 17.981333771 3.680901752 41.977128051 255 255 255 1.0
17995 8.094308822 3.857559423 40.620410761 255 255 255 1.0
17996 119.065884535 -14.372288178 -27.601723478 255 255 255 1.0
17997 26.072308104 3.314611081 38.168915541 255 255 255 1.0
17998 48.275119603 -9.163894074 23.245836393 255 255 255 1.0
17999 91.484872179 -14.597468868 -9.247392432 255 255 255 1.0
18000 -2.003295016 -5.662252562 44.099823484 255 255 255 1.0
18001 -3.068089494 -4.220837089 46.297187227 255 255 255 1.0
18002 74.861848771 -21.534535181 -43.621223935 255 255 255 1.0
18003 3.959458005 2.122610926 31.130619713 255 255 255 1.0
18004 25.617996893 3.054773717 38.622814159 255 255 255 1.0
18005 -2.027564617 0.304538089 43.697382280 255 255 255 1.0
18006 46.912841454 -6.771444826 27.371667840 255 255 255 1.0
18007 8.212780902 3.012531664 41.062177324 255 255 255 1.0
18008 -1.994500734 -3.486413461 46.681315480 255 255 255 1.0
18009 108.937416899 -11.917764607 -18.853755220 255 255 255 1.0
18010 61.535259414 -1.955785224 18.125374849 255 255 255 1.0
18011 49.179942640 -8.361749915 24.757456474 255 255 255 1.0
18012 -3.186313184 -4.457192135 46.507489999 255 255 255 1.0
18013 121.290885062 -14.364332798 -31.803955559 255 255 255 1.0
18014 16.053186005 3.700908287 42.044167038 255 255 255 1.0
18015 48.517999419 -6.452668013 22.873186698 255 255 255 1.0
18016 46.556174664 -7.695292694 27.077546246 255 255 255 1.0
18017 8.275608924 3.517075606 40.857902757 255 255 255 1.0
18018 2.365262448 -3.839031463 35.641413674 255 255 255 1.0
18019 -2.418460045 -5.189700766 45.016747180 255 255 255 1.0
18020 -3.119106051 -4.229272712 46.411386663 255 255 255 1.0
18021 16.625278972 3.779610883 42.136566116 255 255 255 1.0
18022 79.112691573 -21.369322615 -50.499207563 255 255 255 1.0
18023 8.022951754 3.905509774 41.369538069 255 255 255 1.0
18024 236.674385400 -54.771764083 -150.911587528 255 255 255 1.0
18025 25.622126957 3.076833267 38.550266499 255 255 255 1.0
18026 -0.726427634 -7.147847220 41.647749163 255 255 255 1.0
18027 51.710200552 -9.121558784 24.802884675 255 255 255 1.0
18028 -3.067738497 -3.468548042 46.541440036 255 255 255 1.0
18029 245.032842167 -52.450933195 -158.742236983 255 255 255 1.0
18030 52.713035791 -4.566911248 22.747794719 255 255 255 1.0
18031 77.291807574 -22.299481366 -44.939244144 255 255 255 1.0
18032 -3.012297496 -4.613407029 46.088698368 255 255 255 1.0
18033 122.345838749 -9.177863962 -32.772567557 255 255 255 1.0
18034 82.456906753 -20.290836357 -56.441529661 255 255 255 1.0
18035 46.935915611 -7.817974374 27.629731029 255 255 255 1.0
18036 -0.107251973 -7.913567298 40.298114786 255 255 255 1.0
18037 46.469801535 -5.459241284 24.931686424 255 255 255 1.0
18038 -3.176500931 -4.476324684 46.471599623 255 255 255 1.0
18039 32.201899733 -2.182562371 -5.558205679 255 255 255 1.0
18040 47.949295527 -7.726420544 25.212491342 255 255 255 1.0
18041 -4.869221122 2.248624151 40.569585477 255 255 255 1.0
18042 31.906657986 -2.338153068 -5.455972478 255 255 255 1.0
18043 89.044069188 -18.342333329 -6.299368869 255 255 255 1.0
18044 75.730020816 -21.450800712 -44.177333557 255 255 255 1.0
18045 108.469492240 -10.608179323 -23.046645488 255 255 255 1.0
18046 47.393730086 -7.382609880 27.645824852 255 255 255 1.0
18047 46.826130520 -5.514564638 30.339122802 255 255 255 1.0
18048 109.550719625 -11.439198507 -22.027588274 255 255 255 1.0
18049 47.211242873 -3.940691235 26.249561546 255 255 255 1.0
18050 2.859050810 3.869447490 44.248651236 255 255 255 1.0
18051 104.110391754 -10.839443674 -14.235079116 255 255 255 1.0
18052 22.443330344 3.000947665 38.292704568 255 255 255 1.0
18053 49.128049156 -9.166033936 26.082883187 255 255 255 1.0
18054 49.126938277 -10.282908832 26.795873399 255 255 255 1.0
18055 260.428454897 -61.003160865 -131.456244589 255 255 255 1.0
18056 26.571953347 3.084989443 38.728743517 255 255 255 1.0
18057 47.039854662 -5.418376541 29.690553367 255 255 255 1.0
18058 50.909585276 -7.213925628 20.777651287 255 255 255 1.0
18059 234.513623664 -55.923382338 -148.086912187 255 255 255 1.0
18060 48.568046184 -7.340572527 22.943516248 255 255 255 1.0
18061 90.882896063 -14.826151751 -6.881741467 255 255 255 1.0
18062 47.531611555 -7.926459206 26.834222313 255 255 255 1.0
18063 46.763751267 -6.677329741 30.964828247 255 255 255 1.0
18064 48.731315596 -8.390461023 25.816082537 255 255 255 1.0
18065 96.311583210 -28.137234431 -4.979059988 255 255 255 1.0
18066 -2.000264826 -5.347399993 44.174560915 255 255 255 1.0
18067 46.987676602 -7.997289759 23.535020413 255 255 255 1.0
18068 46.913704004 -6.621528913 24.932140076 255 255 255 1.0
18069 50.189314148 -9.581835796 25.642836031 255 255 255 1.0
18070 -0.964974345 1.785617881 30.803318620 255 255 255 1.0
18071 243.172500280 -57.279138638 -120.589446050 255 255 255 1.0
18072 111.563017614 -13.305580873 -20.428270562 255 255 255 1.0
18073 -0.685545459 -7.073125866 41.459969897 255 255 255 1.0
18074 47.743744443 -6.941448644 28.016319941 255 255 255 1.0
18075 51.541658886 -2.748151520 21.321534297 255 255 255 1.0
18076 210.727187490 -57.098111180 -46.285077256 255 255 255 1.0
18077 48.459373033 -8.024617382 26.533927405 255 255 255 1.0
18078 13.709110790 4.110222953 43.839343599 255 255 255 1.0
18079 46.886580765 -6.162544173 31.028778536 255 255 255 1.0
18080 88.842586079 -20.119421136 -2.975510504 255 255 255 1.0
18081 88.253004731 -17.396780612 -4.862567215 255 255 255 1.0
18082 89.677400405 -17.333719626 -6.430145937 255 255 255 1.0
18083 49.751364329 -10.333930804 29.644702918 255 255 255 1.0
18084 49.484487115 -10.234299174 26.126708053 255 255 255 1.0
18085 29.689082847 1.193383981 -3.340623563 255 255 255 1.0
18086 51.934576267 -3.974760087 21.721676367 255 255 255 1.0
18087 4.106927148 1.970975689 30.940716986 255 255 255 1.0
18088 0.165843627 -8.977382912 39.646623104 255 255 255 1.0
18089 49.015223443 -4.749021692 23.160906610 255 255 255 1.0
18090 48.724509052 -8.251900929 24.713060743 255 255 255 1.0
18091 -0.226593118 1.973097506 37.842755999 255 255 255 1.0
18092 50.793545272 -5.481661339 21.136163934 255 255 255 1.0
18093 45.406274771 -5.852445820 26.568113381 255 255 255 1.0
18094 48.631627697 -9.127044562 22.892402388 255 255 255 1.0
18095 25.801508552 3.176638212 38.130740209 255 255 255 1.0
18096 31.597098169 -2.416772511 -5.101063741 255 255 255 1.0
18097 101.809990776 -26.576623216 0.658902036 255 255 255 1.0
18098 50.143729042 -8.977662864 24.713864764 255 255 255 1.0
18099 48.684465925 -8.119670455 24.972410676 255 255 255 1.0
18100 93.421442527 -14.976851350 -8.157391739 255 255 255 1.0
18101 96.404756894 -20.963643246 -13.778050884 255 255 255 1.0
18102 46.917177203 -6.812699871 24.336779477 255 255 255 1.0
18103 104.276762864 -10.116640225 -19.487878473 255 255 255 1.0
18104 49.923578510 -9.888097059 25.934212889 255 255 255 1.0
18105 26.302668152 3.085313140 38.593212717 255 255 255 1.0
18106 115.212436899 -13.402480072 -23.754025119 255 255 255 1.0
18107 116.129730218 -13.314533926 -26.648141225 255 255 255 1.0
18108 91.643808673 -18.013278885 -7.636194254 255 255 255 1.0
18109 116.577997575 -8.844151961 -27.411881060 255 255 255 1.0
18110 18.783701228 3.862795713 41.897622569 255 255 255 1.0
18111 91.134235317 -12.635075143 -33.591075649 255 255 255 1.0
18112 48.507897153 -7.174363969 30.311975517 255 255 255 1.0
18113 92.352918355 -20.408799094 -8.161861872 255 255 255 1.0
18114 57.367719718 -2.100549138 20.020798261 255 255 255 1.0
18115 119.318368024 -9.649549868 -30.441173876 255 255 255 1.0
18116 52.940704493 -3.556348403 20.264069114 255 255 255 1.0
18117 49.613914453 -5.206975549 23.837399848 255 255 255 1.0
18118 72.791012354 -14.916546012 -40.288392261 255 255 255 1.0
18119 92.617795270 -20.830370567 -7.978578864 255 255 255 1.0
18120 8.190792053 2.041612474 37.483604830 255 255 255 1.0
18121 21.246961406 3.088512500 38.183516870 255 255 255 1.0
18122 112.916861256 -14.928183552 -22.875629789 255 255 255 1.0
18123 89.848386536 -12.951836961 -6.760714276 255 255 255 1.0
18124 49.704902667 -8.557949831 25.670463117 255 255 255 1.0
18125 50.451109302 -9.766245073 22.935670180 255 255 255 1.0
18126 58.857789476 -4.207543782 15.410053069 255 255 255 1.0
18127 94.860786508 -20.703028944 -15.879574793 255 255 255 1.0
18128 48.850669323 -8.290950395 25.452675252 255 255 255 1.0
18129 238.445137853 -56.554001470 -152.286038743 255 255 255 1.0
18130 114.924834921 -13.715953856 -26.619640283 255 255 255 1.0
18131 49.229658561 -8.301485286 25.893888979 255 255 255 1.0
18132 13.542814239 4.146260147 43.698424836 255 255 255 1.0
18133 89.253392224 -15.428706396 -7.755002196 255 255 255 1.0
18134 25.586505083 3.087912452 38.690201209 255 255 255 1.0
18135 131.950168361 -9.506918652 -37.622190589 255 255 255 1.0
18136 23.661205718 3.034326316 38.355763620 255 255 255 1.0
18137 47.596596299 -6.302649303 24.263174632 255 255 255 1.0
18138 47.690049416 -5.430732477 22.632279419 255 255 255 1.0
18139 47.930912433 -5.197451733 29.471618128 255 255 255 1.0
18140 45.185283483 -5.801433210 26.958890937 255 255 255 1.0
18141 -3.228045016 -4.294617891 46.588418921 255 255 255 1.0
18142 47.611671203 -3.457103600 25.805760376 255 255 255 1.0
18143 118.298435699 -13.913487842 -28.153276284 255 255 255 1.0
18144 32.197417381 -2.227106719 -5.429345262 255 255 255 1.0
18145 47.142795733 -7.643154746 27.669613684 255 255 255 1.0
18146 32.242907054 -3.986778622 0.335659873 255 255 255 1.0
18147 90.575740862 -20.812854632 -10.024135696 255 255 255 1.0
18148 104.087706155 -9.952191112 -20.032462957 255 255 255 1.0
18149 113.990425902 -13.409546229 -21.762855081 255 255 255 1.0
18150 48.339820499 -7.435524326 23.394176641 255 255 255 1.0
18151 111.416707921 -12.478799714 -20.869386060 255 255 255 1.0
18152 121.266239134 -10.188168996 -31.628628687 255 255 255 1.0
18153 -2.852122413 -4.474441862 45.887747690 255 255 255 1.0
18154 112.546036339 -11.889906996 -25.018512490 255 255 255 1.0
18155 68.486745941 0.175926488 20.748163659 255 255 255 1.0
18156 49.640849424 -8.231995571 24.404808792 255 255 255 1.0
18157 25.296942865 3.189549817 38.206416155 255 255 255 1.0
18158 95.602435264 -20.695694021 -16.386178263 255 255 255 1.0
18159 130.086959611 -21.784678571 -62.375529103 255 255 255 1.0
18160 -3.958025825 -3.606071239 45.884876320 255 255 255 1.0
18161 88.334625720 -18.738702272 -6.006205328 255 255 255 1.0
18162 46.167388047 -5.926523508 26.099767181 255 255 255 1.0
18163 50.143310265 -5.133348186 21.180394030 255 255 255 1.0
18164 51.482928025 -5.178436639 21.112462809 255 255 255 1.0
18165 47.486713608 2.216061024 19.757472404 255 255 255 1.0
18166 20.769622933 3.086959764 37.849252876 255 255 255 1.0
18167 95.219917076 -23.871691890 -12.942388244 255 255 255 1.0
18168 32.036711595 -2.493609164 -5.545406941 255 255 255 1.0
18169 46.800544178 -5.610945316 30.249350806 255 255 255 1.0
18170 210.360758790 -46.779022203 -130.808765946 255 255 255 1.0
18171 47.359180866 -7.327568862 24.207829432 255 255 255 1.0
18172 119.521180187 -8.927646401 -30.684631273 255 255 255 1.0
18173 117.076058457 -15.087959115 -27.467066093 255 255 255 1.0
18174 68.660140654 0.068803250 20.601258419 255 255 255 1.0
18175 123.672103850 -9.227818948 -33.182956092 255 255 255 1.0
18176 51.504980025 -3.973403834 21.582281833 255 255 255 1.0
18177 48.158422787 -7.363291571 23.943762772 255 255 255 1.0
18178 -0.481642568 2.029844729 38.379334451 255 255 255 1.0
18179 18.645007354 3.900347409 42.183584205 255 255 255 1.0
18180 48.205418283 -4.687961656 23.843201770 255 255 255 1.0
18181 18.358615420 3.867838255 42.269893170 255 255 255 1.0
18182 104.313833613 -22.785985364 -7.633745635 255 255 255 1.0
18183 230.056088577 -49.319400545 -147.410990310 255 255 255 1.0
18184 49.930693431 -5.724628169 20.568371034 255 255 255 1.0
18185 119.159825028 -14.707071709 -28.708166306 255 255 255 1.0
18186 119.984926471 -9.029432012 -30.007731395 255 255 255 1.0
18187 51.659068439 -2.431760711 21.142040555 255 255 255 1.0
18188 50.256831764 -10.449453352 28.702384678 255 255 255 1.0
18189 51.662159639 -3.008036384 21.130379815 255 255 255 1.0
18190 109.625007336 -11.578379860 -22.951573678 255 255 255 1.0
18191 25.784830932 3.069228268 38.355061959 255 255 255 1.0
18192 240.086989503 -50.550326908 -154.449151341 255 255 255 1.0
18193 70.030337560 -1.076988543 18.074039620 255 255 255 1.0
18194 74.333899691 -7.822549121 -5.010828638 255 255 255 1.0
18195 24.100415362 3.122016369 38.756111900 255 255 255 1.0
18196 49.683193421 -8.442635938 27.163799993 255 255 255 1.0
18197 -2.037896294 -5.379155625 43.915608139 255 255 255 1.0
18198 46.150949914 -5.613739232 30.736780363 255 255 255 1.0
18199 113.783272279 -12.963081668 -23.156999097 255 255 255 1.0
18200 15.288522775 4.525529414 41.056132999 255 255 255 1.0
18201 57.309320059 -1.864539301 12.432325314 255 255 255 1.0
18202 96.269065577 -26.635799435 -3.623928640 255 255 255 1.0
18203 54.749803924 -1.964003048 24.139816024 255 255 255 1.0
18204 110.203044021 -11.882462511 -23.793305342 255 255 255 1.0
18205 48.705348782 -9.216032271 26.591067518 255 255 255 1.0
18206 103.490323297 -10.892671226 -13.841937344 255 255 255 1.0
18207 49.545469439 -10.842636848 28.374109575 255 255 255 1.0
18208 48.692502662 -7.994241586 27.387835217 255 255 255 1.0
18209 46.809707365 -7.031498372 24.439020946 255 255 255 1.0
18210 49.172878089 -8.368231174 26.280960206 255 255 255 1.0
18211 197.226308100 -45.526545054 -120.559848121 255 255 255 1.0
18212 25.556968277 3.190674902 38.188798039 255 255 255 1.0
18213 46.235285789 -6.132402214 26.425124001 255 255 255 1.0
18214 91.447426579 -19.810476756 -7.294784379 255 255 255 1.0
18215 106.167289950 5.269225276 2.634880571 255 255 255 1.0
18216 231.848900434 3.931849274 -55.126496737 255 255 255 1.0
18217 219.681986785 2.949923686 -49.893727100 255 255 255 1.0
18218 215.895218588 3.238022784 -48.837940392 255 255 255 1.0
18219 222.150361206 4.501525550 -52.254184579 255 255 255 1.0
18220 86.085521288 5.476131222 11.072729143 255 255 255 1.0
18221 196.508360802 3.993153028 -40.723747396 255 255 255 1.0
18222 203.588153001 4.369707604 -44.338563164 255 255 255 1.0
18223 79.196967394 5.540341730 13.640464416 255 255 255 1.0
18224 75.259599228 5.982502420 15.475624382 255 255 255 1.0
18225 88.489618496 5.011303413 9.263942316 255 255 255 1.0
18226 190.418423074 3.868291797 -39.398921330 255 255 255 1.0
18227 181.286512460 4.078533979 -36.522723449 255 255 255 1.0
18228 51.422872898 5.581871767 24.880218065 255 255 255 1.0
18229 65.398422644 5.213163098 17.653768132 255 255 255 1.0
18230 91.188223679 5.017824300 4.618003087 255 255 255 1.0
18231 50.288438393 5.890748182 25.120202640 255 255 255 1.0
18232 153.942778552 4.158933493 -27.353750477 255 255 255 1.0
18233 65.043464065 5.169408320 16.282100578 255 255 255 1.0
18234 61.051826324 5.266319774 18.227609044 255 255 255 1.0
18235 65.065749866 5.074733347 15.770113539 255 255 255 1.0
18236 65.761850088 5.505115998 14.854653844 255 255 255 1.0
18237 62.593372509 5.729654575 16.230512950 255 255 255 1.0
18238 117.048239559 3.972462996 -13.652103950 255 255 255 1.0
18239 69.816873932 4.777060366 11.826916555 255 255 255 1.0
18240 112.725716209 4.142258879 -11.975491435 255 255 255 1.0
18241 107.655516293 3.986289353 -11.343319350 255 255 255 1.0
18242 133.672000792 4.403761339 -26.783153165 255 255 255 1.0
18243 104.383817503 4.172111299 -12.108289061 255 255 255 1.0
18244 99.287654043 4.222299483 -9.259238560 255 255 255 1.0
18245 91.145128522 4.267347401 -5.618360751 255 255 255 1.0
18246 91.681879017 4.239138512 -6.527451008 255 255 255 1.0
18247 87.511891848 4.800036109 -4.495639374 255 255 255 1.0
18248 16.971504963 -9.385549214 38.519131975 255 255 255 1.0
18249 5.532252079 -6.791513232 40.298851093 255 255 255 1.0
18250 5.925767440 -9.424729152 36.668838022 255 255 255 1.0
18251 5.826633579 -9.300474461 36.389788609 255 255 255 1.0
18252 5.720340787 -9.182999606 36.445292988 255 255 255 1.0
18253 10.779801500 -13.315931027 29.333727915 255 255 255 1.0
18254 2.244623050 -6.963280902 36.861773035 255 255 255 1.0
18255 1.526037217 -6.906698918 35.990726817 255 255 255 1.0
18256 1.477603601 -7.365305927 35.335928322 255 255 255 1.0
18257 1.206306168 -8.508257673 32.960039614 255 255 255 1.0
18258 0.053067404 -7.172957169 33.984148239 255 255 255 1.0
18259 161.706017999 4.204643848 -46.075881757 255 255 255 1.0
18260 130.267559486 5.119433483 -29.822385998 255 255 255 1.0
18261 19.661069791 -9.109461353 37.769991358 255 255 255 1.0
18262 33.935115451 2.648320310 25.201727352 255 255 255 1.0
18263 35.882815306 2.431886530 23.472845923 255 255 255 1.0
18264 36.206950739 2.666596964 23.134183109 255 255 255 1.0
18265 36.525226111 2.589592011 22.830992833 255 255 255 1.0
18266 35.738338116 2.573258344 23.216780427 255 255 255 1.0
18267 33.579539856 2.547654230 24.462818799 255 255 255 1.0
18268 572.695845156 -130.641326096 -350.164354873 255 255 255 1.0
18269 298.109573886 -65.887034685 -158.066029233 255 255 255 1.0
18270 1109.550917778 -245.110051046 -732.839171871 255 255 255 1.0
18271 312.517238151 -68.306247374 -171.776605561 255 255 255 1.0
18272 939.945537614 -203.110532621 -624.258122549 255 255 255 1.0
18273 972.303326182 -206.629169839 -653.384945537 255 255 255 1.0
18274 302.720506847 -64.885552238 -169.484167553 255 255 255 1.0
18275 820.464704747 -172.928449020 -546.447244171 255 255 255 1.0
18276 1142.102849053 -243.937535802 -781.208738110 255 255 255 1.0
18277 92.172694953 5.061092892 -25.322104035 255 255 255 1.0
18278 96.498518338 4.866090094 -29.113010608 255 255 255 1.0
18279 91.720702087 4.529312454 -25.347761260 255 255 255 1.0
18280 841.533802325 -163.910114880 -587.990763172 255 255 255 1.0
18281 856.498254855 -174.884632265 -599.876693178 255 255 255 1.0
18282 1252.958418639 -245.829798445 -909.907430433 255 255 255 1.0
18283 46.672579058 0.679135320 4.162667575 255 255 255 1.0
18284 47.923506287 0.768107731 2.983332191 255 255 255 1.0
18285 3.746420425 -6.734702317 40.389627043 255 255 255 1.0
18286 3.741125189 -7.714916692 40.091845928 255 255 255 1.0
18287 3.844889628 -7.883281583 39.991859773 255 255 255 1.0
18288 3.764636249 -7.681826930 40.023020321 255 255 255 1.0
18289 3.657644408 -6.869431885 39.378790122 255 255 255 1.0
18290 3.416985239 -7.039630290 39.589080164 255 255 255 1.0
18291 4.557883674 -4.374490570 37.182904949 255 255 255 1.0
18292 6.761375190 -1.155325053 34.570723662 255 255 255 1.0
18293 6.547015039 -9.880432822 34.699940552 255 255 255 1.0
18294 10.597948638 -12.924642509 30.251022013 255 255 255 1.0
18295 20.438624489 -22.141161929 17.636278053 255 255 255 1.0
18296 2.353102444 -6.887343940 37.876149300 255 255 255 1.0
18297 2.030035571 -6.689570984 38.193497819 255 255 255 1.0
18298 1.763112954 -6.728967369 37.059807676 255 255 255 1.0
18299 0.511611109 3.288218332 35.113157874 255 255 255 1.0
18300 25.388508039 3.054433341 37.216147539 255 255 255 1.0
18301 24.595857536 3.290794098 37.482433487 255 255 255 1.0
18302 17.960978032 4.554487369 41.231868273 255 255 255 1.0
18303 24.598148603 3.295419862 37.385802213 255 255 255 1.0
18304 17.632875347 4.443011482 41.320871889 255 255 255 1.0
18305 148.298805957 -23.720958275 -33.960156511 255 255 255 1.0
18306 144.553874341 -30.690964191 -32.026721268 255 255 255 1.0
18307 24.589892154 3.236393802 36.854172064 255 255 255 1.0
18308 143.956913681 -23.213758617 -32.288798843 255 255 255 1.0
18309 24.416769113 3.151007173 36.896545458 255 255 255 1.0
18310 142.804642949 -22.662343323 -31.854375443 255 255 255 1.0
18311 24.070894744 3.414637595 37.068832795 255 255 255 1.0
18312 24.211473863 3.390644504 36.916007085 255 255 255 1.0
18313 140.914820526 -26.958224403 -30.853707596 255 255 255 1.0
18314 144.124347709 -29.629312655 -33.109730924 255 255 255 1.0
18315 138.952728236 -24.653754017 -30.396611693 255 255 255 1.0
18316 138.609568047 -29.424537102 -29.868786394 255 255 255 1.0
18317 147.710750356 -23.010928365 -35.810242975 255 255 255 1.0
18318 146.823888690 -28.055420073 -34.998152151 255 255 255 1.0
18319 147.287769691 -28.002470435 -35.498815682 255 255 255 1.0
18320 146.906430329 -29.865001603 -35.242321756 255 255 255 1.0
18321 145.831452423 -28.147228792 -34.710857316 255 255 255 1.0
18322 23.926964424 3.308010997 36.810216067 255 255 255 1.0
18323 146.043433718 -28.641000469 -34.838779456 255 255 255 1.0
18324 146.540398713 -21.491214665 -35.644999221 255 255 255 1.0
18325 148.314503392 -29.954598841 -36.291640246 255 255 255 1.0
18326 23.362889130 3.335447144 37.050706272 255 255 255 1.0
18327 147.240140611 -21.986962105 -36.604956768 255 255 255 1.0
18328 146.780949119 -24.424331591 -36.192680464 255 255 255 1.0
18329 192.745983591 -21.589229014 -64.792086460 255 255 255 1.0
18330 148.488878377 -25.084492278 -37.661317073 255 255 255 1.0
18331 150.467300675 -26.670053009 -38.929548946 255 255 255 1.0
18332 23.257742280 3.294486120 36.865022388 255 255 255 1.0
18333 228.007733305 -27.284035536 -86.686557454 255 255 255 1.0
18334 200.892870405 -23.219528189 -70.341948056 255 255 255 1.0
18335 199.499035249 -22.934928145 -69.838876785 255 255 255 1.0
18336 23.879282075 3.245300270 36.405170238 255 255 255 1.0
18337 155.245139671 -37.136594268 -41.838540066 255 255 255 1.0
18338 156.844761323 -41.711491429 -42.544309322 255 255 255 1.0
18339 160.953568354 -38.951461570 -45.710472217 255 255 255 1.0
18340 156.947180389 -42.107834233 -43.288223820 255 255 255 1.0
18341 22.374682341 3.462708601 37.006054034 255 255 255 1.0
18342 219.386094113 -25.830008238 -83.872329578 255 255 255 1.0
18343 148.597262654 -35.386206316 -39.078616425 255 255 255 1.0
18344 154.566622539 -22.879407953 -43.848218001 255 255 255 1.0
18345 185.878467445 -19.296058973 -64.046137718 255 255 255 1.0
18346 22.745361266 3.306987367 36.658332507 255 255 255 1.0
18347 22.259135292 3.584782625 36.936662329 255 255 255 1.0
18348 208.244011235 -24.102003617 -77.820973668 255 255 255 1.0
18349 22.938688608 3.153471524 36.530338759 255 255 255 1.0
18350 22.019410066 3.533828391 37.038762098 255 255 255 1.0
18351 22.329207874 3.455895397 36.844251972 255 255 255 1.0
18352 210.813055514 -24.361272734 -79.832160003 255 255 255 1.0
18353 198.462382907 -21.567279863 -72.271589403 255 255 255 1.0
18354 207.894670222 -24.227644413 -78.060148401 255 255 255 1.0
18355 154.716064812 -33.978387823 -43.999803691 255 255 255 1.0
18356 159.215598395 -38.770232296 -46.560695702 255 255 255 1.0
18357 22.315764708 3.507081096 36.782935926 255 255 255 1.0
18358 211.542700714 -24.849667628 -80.554362253 255 255 255 1.0
18359 150.631389082 -24.662856123 -42.549656539 255 255 255 1.0
18360 204.678195620 -23.869848173 -76.817970232 255 255 255 1.0
18361 156.166355061 -35.294710431 -45.463394221 255 255 255 1.0
18362 153.267952663 -31.944699214 -44.002290608 255 255 255 1.0
18363 149.057121859 -33.614745312 -41.289335731 255 255 255 1.0
18364 160.510954377 -33.050361395 -48.675756523 255 255 255 1.0
18365 21.407332421 3.609187362 37.068299808 255 255 255 1.0
18366 1772.435162355 -387.636151509 -1065.882650737 255 255 255 1.0
18367 152.585862867 -31.296475001 -44.381722389 255 255 255 1.0
18368 149.679143888 -27.195898838 -42.840375520 255 255 255 1.0
18369 21.364383974 3.618315933 37.014642885 255 255 255 1.0
18370 159.565714877 -33.690612584 -48.976239716 255 255 255 1.0
18371 21.587346720 3.580175531 36.847901295 255 255 255 1.0
18372 16349.970045836 -2456.645301505 -10383.799636710 255 255 255 1.0
18373 149.594273754 -21.687472343 -43.635601857 255 255 255 1.0
18374 150.013065277 -25.555658391 -43.687859381 255 255 255 1.0
18375 21.341497563 3.579013952 36.942439933 255 255 255 1.0
18376 21.560853814 3.468603807 36.799625339 255 255 255 1.0
18377 21.210831791 3.567090085 36.857408138 255 255 255 1.0
18378 21.132843938 3.513342012 36.891061236 255 255 255 1.0
18379 21.640103772 3.395002374 36.540905390 255 255 255 1.0
18380 21.195646103 3.533984236 36.731628801 255 255 255 1.0
18381 158.303087921 -30.549121967 -50.180482610 255 255 255 1.0
18382 1310.511447169 -315.874315043 -785.248523364 255 255 255 1.0
18383 21.422292131 3.306635967 36.431660988 255 255 255 1.0
18384 21.946786298 3.267996438 35.898466042 255 255 255 1.0
18385 158.927594227 -33.698055110 -52.067625339 255 255 255 1.0
18386 163.517111766 -33.765945075 -55.166687512 255 255 255 1.0
18387 20.972745257 3.357939273 36.455603863 255 255 255 1.0
18388 20.532673751 3.590080972 36.701552175 255 255 255 1.0
18389 19.440458590 3.351137256 36.927533677 255 255 255 1.0
18390 1294.577372421 -314.651374217 -811.337285931 255 255 255 1.0
18391 288.181407094 -47.450344294 -146.750683756 255 255 255 1.0
18392 1342.549207055 -331.083903104 -862.110329178 255 255 255 1.0
18393 113.411258812 -8.574103066 -28.917654759 255 255 255 1.0
18394 287.897341499 -44.962688996 -148.784994030 255 255 255 1.0
18395 3340.036201113 -820.430420448 -2277.392348214 255 255 255 1.0
18396 4.871803741 -5.165688944 46.605415050 255 255 255 1.0
18397 282.497827605 -57.126428637 -148.403784509 255 255 255 1.0
18398 549.391250376 -119.666730170 -334.438927175 255 255 255 1.0
18399 267.600121397 -53.482293836 -138.223778174 255 255 255 1.0
18400 1647.989560200 -359.363660349 -1107.691212806 255 255 255 1.0
18401 282.398148771 -55.509510984 -151.086196263 255 255 255 1.0
18402 2396.682379694 -523.048610855 -1662.436199319 255 255 255 1.0
18403 123.249078452 -11.397257015 -39.658852123 255 255 255 1.0
