scene,pair,num_matches,inlier_count,inlier_ratio,reproj_rmse,status
reaching_high_sculpture_fps2,frame_044-frame_045,500,391,0.782,0.308,OK
reaching_high_sculpture_fps2,frame_045-frame_046,500,372,0.744,0.336,OK
reaching_high_sculpture_fps2,frame_046-frame_047,500,363,0.726,0.261,OK
reaching_high_sculpture_fps2,frame_047-frame_048,500,398,0.796,0.448,OK
reaching_high_sculpture_fps2,frame_048-frame_051,500,324,0.648,0.334,OK
reaching_high_sculpture_fps2,frame_051-frame_052,500,372,0.744,0.295,OK
reaching_high_sculpture_fps2,frame_052-frame_053,500,370,0.74,0.418,OK
reaching_high_sculpture_fps2,frame_053-frame_054,500,387,0.774,0.183,OK
reaching_high_sculpture_fps2,frame_054-frame_056,500,378,0.756,0.285,OK
reaching_high_sculpture_fps2,frame_056-frame_057,500,384,0.768,0.245,OK
reaching_high_sculpture_fps2,frame_057-frame_058,500,399,0.798,0.421,OK
reaching_high_sculpture_fps2,frame_058-frame_059,500,318,0.636,0.444,OK
reaching_high_sculpture_fps2,frame_059-frame_060,500,422,0.844,0.436,OK
reaching_high_sculpture_fps2,frame_060-frame_061,500,405,0.81,0.407,OK
reaching_high_sculpture_fps2,frame_061-frame_062,500,395,0.79,0.245,OK
reaching_high_sculpture_fps2,frame_062-frame_063,500,354,0.708,0.338,OK
reaching_high_sculpture_fps2,frame_063-frame_064,500,373,0.746,0.626,OK
reaching_high_sculpture_fps2,frame_064-frame_065,500,384,0.768,0.318,OK
reaching_high_sculpture_fps2,frame_065-frame_066,500,410,0.82,0.32,OK
reaching_high_sculpture_fps2,frame_066-frame_067,500,402,0.804,0.29,OK
reaching_high_sculpture_fps2,frame_067-frame_068,500,386,0.772,0.328,OK
reaching_high_sculpture_fps2,frame_068-frame_069,500,358,0.716,0.399,OK
reaching_high_sculpture_fps2,frame_069-frame_070,500,359,0.718,0.301,OK
reaching_high_sculpture_fps2,frame_070-frame_071,500,395,0.79,0.406,OK
reaching_high_sculpture_fps2,frame_071-frame_072,500,383,0.766,0.231,OK
reaching_high_sculpture_fps2,frame_072-frame_073,500,432,0.864,0.927,OK
reaching_high_sculpture_fps2,frame_073-frame_074,500,388,0.776,0.23,OK
reaching_high_sculpture_fps2,frame_074-frame_075,500,385,0.77,0.674,OK
reaching_high_sculpture_fps2,frame_075-frame_076,500,420,0.84,0.303,OK
reaching_high_sculpture_fps2,frame_076-frame_077,500,379,0.758,0.199,OK
reaching_high_sculpture_fps2,frame_077-frame_078,500,400,0.8,0.323,OK
reaching_high_sculpture_fps2,frame_078-frame_080,500,424,0.848,0.733,OK
reaching_high_sculpture_fps2,frame_080-frame_081,500,395,0.79,0.268,OK
reaching_high_sculpture_fps2,frame_081-frame_082,500,408,0.816,0.351,OK
reaching_high_sculpture_fps2,frame_082-frame_083,500,371,0.742,0.565,OK
reaching_high_sculpture_fps2,frame_083-frame_084,500,401,0.802,1.003,OK
reaching_high_sculpture_fps2,frame_084-frame_085,500,369,0.738,0.204,OK
reaching_high_sculpture_fps2,frame_085-frame_086,500,405,0.81,0.322,OK
reaching_high_sculpture_fps2,frame_086-frame_087,500,408,0.816,0.267,OK
reaching_high_sculpture_fps2,frame_087-frame_088,500,415,0.83,0.255,OK
reaching_high_sculpture_fps2,frame_088-frame_089,500,426,0.852,0.597,OK
reaching_high_sculpture_fps2,frame_089-frame_090,500,413,0.826,0.194,OK
reaching_high_sculpture_fps2,frame_090-frame_091,500,408,0.816,0.238,OK
reaching_high_sculpture_fps2,frame_091-frame_092,500,408,0.816,0.501,OK
reaching_high_sculpture_fps2,frame_092-frame_093,500,416,0.832,0.344,OK
reaching_high_sculpture_fps2,frame_093-frame_094,500,359,0.718,0.336,OK
reaching_high_sculpture_fps2,frame_094-frame_095,500,415,0.83,0.19,OK
reaching_high_sculpture_fps2,frame_095-frame_096,500,378,0.756,0.723,OK
reaching_high_sculpture_fps2,frame_096-frame_097,500,435,0.87,0.295,OK
reaching_high_sculpture_fps2,frame_097-frame_098,500,423,0.846,0.241,OK
reaching_high_sculpture_fps2,frame_098-frame_099,500,428,0.856,0.503,OK
reaching_high_sculpture_fps2,frame_099-frame_100,500,429,0.858,0.19,OK
reaching_high_sculpture_fps2,frame_100-frame_101,500,411,0.822,0.349,OK
reaching_high_sculpture_fps2,frame_101-frame_102,500,405,0.81,0.316,OK
reaching_high_sculpture_fps2,frame_102-frame_103,500,419,0.838,0.287,OK
reaching_high_sculpture_fps2,frame_103-frame_104,500,420,0.84,0.613,OK
reaching_high_sculpture_fps2,frame_104-frame_105,500,405,0.81,0.346,OK
reaching_high_sculpture_fps2,frame_105-frame_106,500,379,0.758,0.833,OK
reaching_high_sculpture_fps2,frame_106-frame_107,500,368,0.736,0.274,OK
reaching_high_sculpture_fps2,frame_107-frame_108,500,346,0.692,0.481,OK
reaching_high_sculpture_fps2,frame_108-frame_109,500,348,0.696,0.732,OK
reaching_high_sculpture_fps2,frame_109-frame_110,500,407,0.814,0.549,OK
reaching_high_sculpture_fps2,frame_110-frame_111,500,382,0.764,0.435,OK
reaching_high_sculpture_fps2,frame_111-frame_112,500,441,0.882,0.401,OK
reaching_high_sculpture_fps2,frame_112-frame_113,500,401,0.802,0.245,OK
reaching_high_sculpture_fps2,frame_113-frame_114,500,401,0.802,0.208,OK
reaching_high_sculpture_fps2,frame_114-frame_115,500,382,0.764,0.283,OK
reaching_high_sculpture_fps2,frame_115-frame_116,500,434,0.868,0.642,OK
reaching_high_sculpture_fps2,frame_116-frame_117,500,438,0.876,0.259,OK
reaching_high_sculpture_fps2,frame_117-frame_118,500,439,0.878,0.38,OK
reaching_high_sculpture_fps2,frame_118-frame_119,500,421,0.842,0.535,OK
reaching_high_sculpture_fps2,frame_119-frame_120,500,451,0.902,0.374,OK
reaching_high_sculpture_fps2,frame_120-frame_121,500,408,0.816,0.302,OK
reaching_high_sculpture_fps2,frame_121-frame_122,500,416,0.832,0.456,OK
reaching_high_sculpture_fps2,frame_122-frame_123,500,436,0.872,0.428,OK
reaching_high_sculpture_fps2,frame_123-frame_124,500,393,0.786,0.352,OK
reaching_high_sculpture_fps2,frame_124-frame_125,500,426,0.852,0.298,OK
reaching_high_sculpture_fps2,frame_125-frame_126,500,408,0.816,0.394,OK
reaching_high_sculpture_fps2,frame_126-frame_127,500,400,0.8,0.367,OK
reaching_high_sculpture_fps2,frame_127-frame_128,500,402,0.804,0.483,OK
reaching_high_sculpture_fps2,frame_128-frame_129,500,414,0.828,0.389,OK
reaching_high_sculpture_fps2,frame_129-frame_130,500,430,0.86,0.481,OK
reaching_high_sculpture_fps2,frame_130-frame_131,500,458,0.916,0.601,OK
reaching_high_sculpture_fps2,frame_131-frame_132,500,430,0.86,0.608,OK
reaching_high_sculpture_fps2,frame_132-frame_133,500,438,0.876,0.228,OK
reaching_high_sculpture_fps2,frame_133-frame_134,500,413,0.826,0.497,OK
reaching_high_sculpture_fps2,frame_134-frame_135,500,377,0.754,0.586,OK
reaching_high_sculpture_fps2,frame_135-frame_136,500,393,0.786,0.454,OK
reaching_high_sculpture_fps2,frame_136-frame_137,500,396,0.792,0.336,OK
reaching_high_sculpture_fps2,frame_137-frame_138,500,375,0.75,0.439,OK
reaching_high_sculpture_fps2,frame_138-frame_139,500,442,0.884,0.42,OK
reaching_high_sculpture_fps2,frame_139-frame_140,500,455,0.91,0.212,OK
reaching_high_sculpture_fps2,frame_140-frame_141,500,379,0.758,0.278,OK
reaching_high_sculpture_fps2,frame_141-frame_142,500,396,0.792,0.376,OK
reaching_high_sculpture_fps2,frame_142-frame_143,500,377,0.754,0.511,OK
reaching_high_sculpture_fps2,frame_143-frame_144,500,420,0.84,0.246,OK
reaching_high_sculpture_fps2,frame_144-frame_145,500,400,0.8,0.29,OK
reaching_high_sculpture_fps2,frame_145-frame_146,500,374,0.748,0.456,OK
reaching_high_sculpture_fps2,frame_146-frame_147,500,407,0.814,0.436,OK
reaching_high_sculpture_fps2,frame_147-frame_148,500,372,0.744,0.348,OK
reaching_high_sculpture_fps2,frame_148-frame_149,500,377,0.754,0.432,OK
reaching_high_sculpture_fps2,frame_149-frame_150,500,416,0.832,0.573,OK
reaching_high_sculpture_fps2,frame_150-frame_151,500,462,0.924,0.432,OK
reaching_high_sculpture_fps2,frame_151-frame_152,500,425,0.85,0.418,OK
reaching_high_sculpture_fps2,frame_152-frame_153,500,387,0.774,0.269,OK
reaching_high_sculpture_fps2,frame_153-frame_154,500,418,0.836,0.554,OK
reaching_high_sculpture_fps2,frame_154-frame_155,500,394,0.788,0.662,OK
reaching_high_sculpture_fps2,frame_155-frame_156,500,430,0.86,0.368,OK
reaching_high_sculpture_fps2,frame_156-frame_157,500,387,0.774,0.447,OK
reaching_high_sculpture_fps2,frame_157-frame_158,500,413,0.826,0.388,OK
reaching_high_sculpture_fps2,frame_158-frame_159,500,434,0.868,0.262,OK
reaching_high_sculpture_fps2,frame_159-frame_160,500,423,0.846,0.515,OK
reaching_high_sculpture_fps2,frame_160-frame_161,500,430,0.86,0.399,OK
reaching_high_sculpture_fps2,frame_161-frame_162,500,375,0.75,0.614,OK
reaching_high_sculpture_fps2,frame_162-frame_163,500,387,0.774,0.365,OK
reaching_high_sculpture_fps2,frame_163-frame_164,500,351,0.702,0.936,OK
reaching_high_sculpture_fps2,frame_164-frame_165,500,376,0.752,0.396,OK
reaching_high_sculpture_fps2,frame_165-frame_166,500,383,0.766,0.355,OK
reaching_high_sculpture_fps2,frame_166-frame_167,500,349,0.698,0.713,OK
reaching_high_sculpture_fps2,frame_167-frame_168,500,401,0.802,0.542,OK
reaching_high_sculpture_fps2,frame_168-frame_169,500,357,0.714,0.262,OK
reaching_high_sculpture_fps2,frame_169-frame_170,500,345,0.69,0.673,OK
reaching_high_sculpture_fps2,frame_170-frame_171,500,364,0.728,0.329,OK
reaching_high_sculpture_fps2,frame_171-frame_172,500,367,0.734,0.377,OK
reaching_high_sculpture_fps2,frame_172-frame_173,500,370,0.74,0.432,OK
reaching_high_sculpture_fps2,frame_173-frame_174,500,422,0.844,0.292,OK
reaching_high_sculpture_fps2,frame_174-frame_175,500,413,0.826,0.326,OK
reaching_high_sculpture_fps2,frame_175-frame_176,500,366,0.732,0.552,OK
reaching_high_sculpture_fps2,frame_176-frame_177,500,344,0.688,0.867,OK
reaching_high_sculpture_fps2,frame_177-frame_178,500,370,0.74,0.334,OK
reaching_high_sculpture_fps2,frame_178-frame_179,500,394,0.788,0.443,OK
reaching_high_sculpture_fps2,frame_179-frame_180,500,385,0.77,0.181,OK
reaching_high_sculpture_fps2,frame_180-frame_181,500,366,0.732,0.261,OK
reaching_high_sculpture_fps2,frame_181-frame_182,500,358,0.716,0.308,OK
reaching_high_sculpture_fps2,frame_182-frame_183,500,356,0.712,0.551,OK
reaching_high_sculpture_fps2,frame_183-frame_184,500,356,0.712,0.647,OK
reaching_high_sculpture_fps2,frame_184-frame_185,500,336,0.672,0.33,OK
reaching_high_sculpture_fps2,frame_185-frame_186,500,374,0.748,0.429,OK
reaching_high_sculpture_fps2,frame_186-frame_187,500,396,0.792,0.597,OK
reaching_high_sculpture_fps2,frame_187-frame_188,500,356,0.712,0.2,OK
reaching_high_sculpture_fps2,frame_188-frame_189,500,362,0.724,0.434,OK
reaching_high_sculpture_fps2,frame_189-frame_190,500,375,0.75,0.44,OK
reaching_high_sculpture_fps2,frame_190-frame_191,500,369,0.738,0.64,OK
reaching_high_sculpture_fps2,frame_191-frame_192,500,393,0.786,0.281,OK
reaching_high_sculpture_fps2,frame_192-frame_193,500,360,0.72,0.488,OK
reaching_high_sculpture_fps2,frame_193-frame_194,500,374,0.748,0.252,OK
reaching_high_sculpture_fps2,frame_194-frame_195,500,362,0.724,0.734,OK
reaching_high_sculpture_fps2,frame_195-frame_196,500,369,0.738,0.601,OK
reaching_high_sculpture_fps2,frame_196-frame_197,500,394,0.788,0.438,OK
reaching_high_sculpture_fps2,frame_197-frame_198,500,401,0.802,0.609,OK
reaching_high_sculpture_fps2,frame_198-frame_199,500,393,0.786,0.34,OK
reaching_high_sculpture_fps2,frame_199-frame_200,500,350,0.7,0.455,OK
reaching_high_sculpture_fps2,frame_200-frame_201,500,316,0.632,0.362,OK
reaching_high_sculpture_fps2,frame_201-frame_202,500,385,0.77,0.559,OK
reaching_high_sculpture_fps2,frame_202-frame_203,500,402,0.804,0.46,OK
reaching_high_sculpture_fps2,frame_203-frame_204,500,393,0.786,0.237,OK
reaching_high_sculpture_fps2,frame_204-frame_205,500,379,0.758,0.22,OK
reaching_high_sculpture_fps2,frame_205-frame_206,500,407,0.814,0.295,OK
reaching_high_sculpture_fps2,frame_206-frame_207,500,397,0.794,0.499,OK
reaching_high_sculpture_fps2,frame_207-frame_208,500,357,0.714,0.351,OK
reaching_high_sculpture_fps2,frame_208-frame_209,500,343,0.686,0.371,OK
reaching_high_sculpture_fps2,frame_209-frame_210,500,397,0.794,0.406,OK
reaching_high_sculpture_fps2,frame_210-frame_211,500,408,0.816,0.209,OK
reaching_high_sculpture_fps2,frame_211-frame_212,500,409,0.818,0.349,OK
reaching_high_sculpture_fps2,frame_212-frame_213,500,428,0.856,0.269,OK
reaching_high_sculpture_fps2,frame_213-frame_214,500,392,0.784,0.333,OK
reaching_high_sculpture_fps2,frame_214-frame_215,500,413,0.826,0.282,OK
reaching_high_sculpture_fps2,frame_215-frame_216,500,413,0.826,0.243,OK
reaching_high_sculpture_fps2,frame_216-frame_217,500,387,0.774,0.439,OK
reaching_high_sculpture_fps2,frame_217-frame_218,500,427,0.854,0.367,OK
